_id,source,google_id,source_id,is_chain,chain_brand,chain_hardening,google_name,source_name,google_street,source_street,google_postal_code,source_postal_code,google_phone,source_phone,google_website,source_website,score,dmin,dmax,label,block_source,fast_path,name_sim,geo_dist_m,geo_score,street_sim,phone_match,website_match,postal_code_match,cuisine_jaccard,human_label
ChIJbcBXbqDHhkcRfvTZw62w2WE:23695772,tripadvisor,ChIJbcBXbqDHhkcRfvTZw62w2WE,23695772,True,poke house,[],Poke House - Meravigli,Poke House - Meravigli,Via Meravigli,Via Meravigli,20121,20121,+390236559231,+390236559231,poke-house.com,poke-house.com/it-it/home,1.0,0.4,0.85,MATCH,fast_path,phone,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,MATCH
ChIJ_8oKaK7GhkcRnrGHAR4a0W8:1467856,tripadvisor,ChIJ_8oKaK7GhkcRnrGHAR4a0W8,1467856,True,cioccolatitaliani,[],Cioccolatitaliani,Antica Focacceria San Francesco,Via San Raffaele,Via San Paolo,20121,20121,+390289093820,+3902875411,cioccolatitaliani.it,anticafocacceria.it,0.3851153053620957,0.4,0.85,NON_MATCH,geo,,0.33333333333333326,136.4360559424752,0.7271278881150496,0.7,0.0,0.0,1.0,0.0,NON_MATCH
ChIJV62XAlHBhkcR6n1oRxsQnV4:33256570,tripadvisor,ChIJV62XAlHBhkcR6n1oRxsQnV4,33256570,True,panino giusto,[],Eggcom,Panino Giusto Carducci Milano,Via Giosuè Carducci,Via Giosuè Carducci,20123,20123,,+390225544426,,paninogiusto.it/store/milano-carducci,0.38592685152300055,0.4,0.85,NON_MATCH,geo,,0.17142857142857137,65.28915409685598,0.869421691806288,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJQykP363GhkcR57Ljx7fpoWw:1541347,tripadvisor,ChIJQykP363GhkcR57Ljx7fpoWw,1541347,True,marchesi 1824,[],Marchesi 1824,Biffi,Galleria Vittorio Emanuele II,Galleria Vittorio Emanuele II,20121,20121,+390294181710,+39028057961,marchesi1824.com/eu/it.html,biffigalleria.it,0.39040838573180353,0.4,0.85,NON_MATCH,geo,,0.11111111111111115,8.072117425281903,0.9838557651494362,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJE73FHk3BhkcRt0O5PWH-OyM:12955646,tripadvisor,ChIJE73FHk3BhkcRt0O5PWH-OyM,12955646,True,burgez,[],Trivè All Day Bar - Marghera,Burgez Go,Via Marghera,Via Marghera,20149,20149,+390236708063,,trivetime.it,burgez.com,0.39282055647596054,0.4,0.85,NON_MATCH,geo,,0.2857142857142857,142.9303156195075,0.7141393687609849,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ_dnj-rbGhkcRz4ORfs9Xa-s:743441,tripadvisor,ChIJ_dnj-rbGhkcRz4ORfs9Xa-s,743441,True,la piadineria,[],La Piadineria,"ParcoSushi Piazza Cavour, 7 Milano",Via Filippo Turati,Piazza Cavour,20121,20121,+390229005603,+390229001875,lapiadineria.com,facebook.com/parcosushicavour,0.3899694152874585,0.4,0.85,NON_MATCH,geo,,0.34782608695652173,75.74139382901008,0.8485172123419799,0.3870967741935484,0.0,0.0,1.0,0.0,NON_MATCH
ChIJXwEshC7BhkcRxH9CK7X26SU:21048760,tripadvisor,ChIJXwEshC7BhkcRxH9CK7X26SU,21048760,True,rossopomodoro,[],Isola della Birra,Rossopomodoro Isola,Via Medardo Rosso,Via Luigi Porro Lambertenghi,20159,20159,+390249661403,+39022593361,isoladellabirramilano.it/link.html,ristoranti.rossopomodoro.it/isolamilano-a566ab6691c4,0.22626262626262628,0.4,0.85,NON_MATCH,postal_code,,0.45454545454545453,,0.0,0.4444444444444444,0.0,0.0,1.0,0.0,NON_MATCH
ChIJDwxZVa_GhkcRQvhV5yHDxEw:32907059,tripadvisor,ChIJDwxZVa_GhkcRQvhV5yHDxEw,32907059,True,roadhouse,[],Erregiemme,Roadhouse Milano Via Larga,Piazza Santo Stefano,Via Carlo Giuseppe Merlo,20122,20122,+390258307530,,,,0.31423349385073696,0.4,0.85,NON_MATCH,geo,,0.2222222222222223,103.85624462175853,0.792287510756483,0.27272727272727265,0.0,0.0,1.0,0.0,NON_MATCH
ChIJLa7hQ7_GhkcR8l62Wg9zwvE:2048420,tripadvisor,ChIJLa7hQ7_GhkcR8l62Wg9zwvE,2048420,True,12oz,[],12oz,Igiban Milano,Piazza Guglielmo Oberdan,Via Alessandro Tadino,20129,20124,+39022046868,+390229519840,12ozcj.com,igiban.it,0.27146845589986673,0.4,0.85,NON_MATCH,geo,,0.11764705882352942,131.18073525909008,0.7376385294818198,0.4,0.0,0.0,0.0,0.0,NON_MATCH
ChIJnf4t0VHBhkcRQVLhGMfyMOg:15639501,tripadvisor,ChIJnf4t0VHBhkcRQVLhGMfyMOg,15639501,True,autogrill|miscusi,[],Autogrill,Miscusi,Piazzale Luigi Cadorna,Via Giacomo Leopardi,20123,20123,+39800069069,+390250041660,autogrill.com,miscusi.com/accoglienza/ristoranti/milano-cadorna,0.33368884408102395,0.4,0.85,NON_MATCH,geo,,0.25,108.81278802842833,0.7823744239431434,0.38095238095238093,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ87ZTKtvHhkcRynxsoWVuiJ8:27502599,tripadvisor,ChIJ87ZTKtvHhkcRynxsoWVuiJ8,27502599,True,five guys,[],Five Guys,Come 'na Vorta - Pasta E Vino Milano,Via Torino,Via Torino,20123,20123,+3902874009,+390240701724,restaurants.fiveguys.it/via-stampa-13-15-via-torino?y_source=1_MzMzMjI4NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,pastaevinoroma.it,0.36428394427624167,0.4,0.85,NON_MATCH,geo,,0.1428571428571429,85.71782573323102,0.8285643485335379,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJGQVeqy7HhkcRAktT9kIADko:16882692,tripadvisor,ChIJGQVeqy7HhkcRAktT9kIADko,16882692,True,mcdonald s,[],Hawaii Poke Via Torino 57,McDonald's,Via Torino,Via Torino,20123,20123,+390284341491,+390223369041,hawaiipoke.it,mcdonalds.it,0.3585378037186462,0.4,0.85,NON_MATCH,geo,,0.17142857142857137,120.06724970556468,0.7598655005888706,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJd8UFVWfHhkcRKojBfrpH6jU:10040703,tripadvisor,ChIJd8UFVWfHhkcRKojBfrpH6jU,10040703,True,signorvino,[],Grannus Milano Bakery • Porta Romana,Signorvino - Milano Duomo,,Via Pattari,20122,20122,+390282398731,+390289092539,grannus.it,signorvino.com/it/negozi/milano/via_pattari_2/b002.html,0.1824561403508772,0.4,0.85,NON_MATCH,postal_code,,0.456140350877193,,0.0,0.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJq5iUn6XGhkcR_NRAwvsny3g:10040703,tripadvisor,ChIJq5iUn6XGhkcR_NRAwvsny3g,10040703,True,signorvino,[],Vecchia Milano,Signorvino - Milano Duomo,Corso Europa,Via Pattari,20122,20122,,+390289092539,,signorvino.com/it/negozi/milano/via_pattari_2/b002.html,0.26608695652173914,0.4,0.85,NON_MATCH,postal_code,,0.6,,0.0,0.26086956521739124,0.0,0.0,1.0,0.0,NON_MATCH
ChIJNVq5aK7GhkcRp0fvoxuKGGE:33746465,tripadvisor,ChIJNVq5aK7GhkcRp0fvoxuKGGE,33746465,True,rossopomodoro,[],Gino's 1928,Rossopomodoro Milano Duomo,Via Giovanni Berchet,Galleria Vittorio Emanuele Ii,20121,20121,+390289094984,+390286331960,ginosmenu.it,ristoranti.rossopomodoro.it/rossopomodoro-milano-duomo-e42e46b04e2f,0.3535675182419905,0.4,0.85,NON_MATCH,geo,,0.32432432432432434,133.9570760367029,0.7320858479265941,0.40816326530612246,0.0,0.0,1.0,0.0,NON_MATCH
ChIJY2dBIHrHhkcRgSpk6v7whLc:13172911,tripadvisor,ChIJY2dBIHrHhkcRgSpk6v7whLc,13172911,True,la piadineria,[],Brolo Milano - Orto con cucina,La Piadineria,Via Melzo,Via Lazzaro Spallanzani,20129,20129,+390289772534,+39022049775,instagram.com/brolo.milano,lapiadineria.com,0.3857694165042987,0.4,0.85,NON_MATCH,geo,,0.3414634146341463,101.63189869871968,0.7967362026025606,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ_V7O0r3BhkcRk-Ds-5HeuuQ:21353074,tripadvisor,ChIJ_V7O0r3BhkcRk-Ds-5HeuuQ,21353074,True,alice pizza,[],Alice Pizza,Gelateria Naturale Cinquanta,Via Giuseppe Tartini,Piazza Dergano,20158,20158,+390240703328,+393333435769,alicepizza.it,facebook.com/GelateriaNaturaleCinquanta,0.35069487310358216,0.4,0.85,NON_MATCH,geo,,0.25641025641025633,74.32669421515835,0.8513466115696833,0.35294117647058826,0.0,0.0,1.0,0.0,NON_MATCH
ChIJbx4puOfGhkcRGlvltA8ZSRw:20951589,tripadvisor,ChIJbx4puOfGhkcRGlvltA8ZSRw,20951589,True,mcdonald s,[],McDonald's,The Swan,Corso Buenos Aires,Piazzale Loreto,20124,20131,+39026704175,+393486796371,mcdonalds.it,facebook.com/248337671996941,0.3005811992857971,0.4,0.85,NON_MATCH,geo,,0.2222222222222223,125.10022769103227,0.7497995446179355,0.2424242424242425,0.0,0.0,0.0,0.0,NON_MATCH
ChIJlZbzncDGhkcRKKxgzZ10rwU:34060917,tripadvisor,ChIJlZbzncDGhkcRKKxgzZ10rwU,34060917,True,la piadineria,[],La Piadineria,Smashers,Via Lazzaro Spallanzani,Corso Buenos Aires,20129,20124,+39022049775,+390114280376,lapiadineria.com,smashers.it,0.3644363731307384,0.4,0.85,NON_MATCH,geo,,0.2857142857142857,48.47917011482985,0.9030416597703403,0.24390243902439024,0.0,0.0,0.0,0.0,NON_MATCH
ChIJ_SuuMf3DhkcRH8NOUF_8mDI:1081850,tripadvisor,ChIJ_SuuMf3DhkcRH8NOUF_8mDI,1081850,True,spontini,[],Spontini,Old Fox Pub Milano,Viale Papiniano,Piazza Sant'Agostino,20123,20123,+390283660098,+390289402622,spontinimilano.com/pizzerie/MILANO-PAPINIANO,oldfoxpub.it,0.34440291704653314,0.4,0.85,NON_MATCH,geo,,0.2307692307692308,75.80955052231836,0.8483808989553633,0.4,0.0,0.0,1.0,0.0,NON_MATCH
ChIJr_3JavLHhkcRgNWjgKHixNE:34007792,tripadvisor,ChIJr_3JavLHhkcRgNWjgKHixNE,34007792,True,alice pizza,[],Alice Pizza,Bargatto - Un Altro Bar,Corso Buenos Aires,Via Giovanni Pierluigi da Palestrina,20124,20124,+390240703328,+393935043956,alicepizza.it,facebook.com/61573051294046,0.32570451556271296,0.4,0.85,NON_MATCH,geo,,0.25,100.44282072642596,0.7991143585471481,0.25925925925925924,0.0,0.0,1.0,0.0,NON_MATCH
ChIJlcfzeW7BhkcRHqTmRKBxKNc:6017814,tripadvisor,ChIJlcfzeW7BhkcRHqTmRKBxKNc,6017814,True,la piadineria,[],La Piadineria,Mammaoliva,Piazza Virgilio,Via V. Monti,20123,20123,+3902468946,+39027389510,lapiadineria.com,mammaoliva.it,0.3776434142314227,0.4,0.85,NON_MATCH,geo,,0.34782608695652173,84.51250264083349,0.830974994718333,0.3076923076923077,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ8afIWaLGhkcRZIkqEhqb6r4:12179062,tripadvisor,ChIJ8afIWaLGhkcRZIkqEhqb6r4,12179062,True,miscusi,[],Bar New Deal,Miscusi Milano Cinque Giornate,Via Filippo Corridoni,Via Pompeo Litta,20122,20122,+390276022667,+390250041659,,miscusi.com/it/ristoranti/milano-cinque-giornate,0.3247360140922101,0.4,0.85,NON_MATCH,geo,,0.19047619047619052,100.20622149382955,0.799587557012341,0.48648648648648646,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ8U_uucXGhkcREBKJvKkDxTA:33032348,tripadvisor,ChIJ8U_uucXGhkcREBKJvKkDxTA,33032348,True,miscusi,[],miscusi | pasta fresca - Milano Centrale,Lucky Bar S.r.l,Piazza San Camillo de Lellis,Via Alfredo Cappellini,20124,20124,+390250030990,+393276324451,miscusi.com/?utm_source=google&utm_medium=googlemaps&utm_campaign=linkgmb&utm_content=I005,luckybar-milano.it,0.34015310090022643,0.4,0.85,NON_MATCH,geo,,0.3018867924528301,149.20323216181117,0.7015935356763776,0.44,0.0,0.0,1.0,0.0,NON_MATCH
ChIJBck7iNjrhkcR82ha74hfKAY:27117950,tripadvisor,ChIJBck7iNjrhkcR82ha74hfKAY,27117950,True,old wild west,[],Old Wild West - Milano C.C. Merlata Bloom,Calavera Merlata Bloom,,Via Gottlieb Wilhelm Daimler,20151,20151,+390240137951,+393274605756,oldwildwest.it/it/ristoranti/milano-c-c-merlata-bloom?utm_campaign=Brand-Schede_Google&utm_content=paginaristorante&utm_medium=Organic&utm_source=Partoo,calavera.it/ristoranti/83,0.2971428571428571,0.4,0.85,NON_MATCH,postal_code,,0.7428571428571428,,0.0,0.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJE1EYUA5RgUcRGSdHvAGODc4:10040703,tripadvisor,ChIJE1EYUA5RgUcRGSdHvAGODc4,10040703,True,signorvino,[],Boutique Nespresso Milano San Babila,Signorvino - Milano Duomo,Galleria San Babila,Via Pattari,20122,20122,+39800392029,+390289092539,nespresso.com/it/it,signorvino.com/it/negozi/milano/via_pattari_2/b002.html,0.20551724137931035,0.4,0.85,NON_MATCH,postal_code,,0.41379310344827586,,0.0,0.4,0.0,0.0,1.0,0.0,NON_MATCH
ChIJVR1yUwDHhkcRJFo1zH-9pEk:8730850,tripadvisor,ChIJVR1yUwDHhkcRJFo1zH-9pEk,8730850,True,spontini,[],Planetary Luna,Spontini,Via Antonio da Recanate,Piazza Duca D'Aosta,20124,20124,,+390225061303,,spontinimilano.com/pizzerie/milano-duca-d-aosta,0.37720166071647065,0.4,0.85,NON_MATCH,geo,,0.27272727272727265,59.01659198697213,0.8819668160260558,0.4761904761904762,0.0,0.0,1.0,0.0,NON_MATCH
ChIJBcyKZwkyVUARkVQgzOdz0U4:7061154,tripadvisor,ChIJBcyKZwkyVUARkVQgzOdz0U4,7061154,True,popeyes famous louisiana chicken,[],Popeyes Famous Louisiana Chicken,Il bar di marco,Corso Buenos Aires,Via Tadino,20124,20124,,+393488972980,popeyeschicken.it/it,facebook.com/653646988378855,0.33574226252428213,0.4,0.85,NON_MATCH,geo,,0.2553191489361703,104.19936552894337,0.7916012689421132,0.3571428571428571,0.0,0.0,1.0,0.0,NON_MATCH
ChIJz03C0zXHhkcRZ0I3s13JRp4:34116897,tripadvisor,ChIJz03C0zXHhkcRZ0I3s13JRp4,34116897,True,alice pizza,[],Alice Pizza,Casa Toro,Via Orefici,Via Spadari,20123,20123,+390240703328,,alicepizza.it,instagram.com/casa.toro.milano,0.35093595552371865,0.4,0.85,NON_MATCH,geo,,0.2,67.21899804347187,0.8655620039130563,0.5454545454545454,0.0,0.0,1.0,0.0,NON_MATCH
ChIJt3ZC10jHhkcRfVqb4bmaR9k:24177049,tripadvisor,ChIJt3ZC10jHhkcRfVqb4bmaR9k,24177049,True,i love poke,[],Bicocca Turkish Kebap & Pizza,I Love Poke - Bicocca,Viale Sarca,Bicocca Village,20126,20126,+390284966413,+390284043386,bicocca-pizzalandia.eatbu.com,ilovepoke.it,0.2692307692307693,0.4,0.85,NON_MATCH,postal_code,,0.5384615384615384,,0.0,0.5384615384615384,0.0,0.0,1.0,0.0,NON_MATCH
ChIJkT13RwDHhkcRHe5awZDMqAU:8339599,tripadvisor,ChIJkT13RwDHhkcRHe5awZDMqAU,8339599,True,mcdonald s,[],Via Antonio groschi 2,McDonald's,Via Antonio Stradivari,Via Claudio Monteverdi,20131,20131,,+390229534104,,mcdonalds.it,0.337395138183078,0.4,0.85,NON_MATCH,geo,,0.2580645161290323,140.7522456279789,0.7184955087440421,0.5454545454545454,0.0,0.0,1.0,0.0,NON_MATCH
ChIJH_ZOqqLDhkcR0A8yJiCBjN4:20913692,tripadvisor,ChIJH_ZOqqLDhkcR0A8yJiCBjN4,20913692,True,rossopomodoro,[],Osteria Da Fortunata Milano Navigli,Rossopomodoro Navigli,Via Casale,Via Casale,20144,20144,+390245472283,+390236597898,osteriadafortunata.it,ristoranti.rossopomodoro.it/navigliograndemilano-283a40778d28,0.30000000000000004,0.4,0.85,NON_MATCH,postal_code,,0.5,,0.0,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJB36T8bXBhkcRRJ8xIzmnWNs:33877251,tripadvisor,ChIJB36T8bXBhkcRRJ8xIzmnWNs,33877251,True,mcdonald s,[],McDonald's,Voya Rooftop,Viale Alcide de Gasperi,Viale Achille Papa,20151,20149,+390233009958,+393520617165,mcdonalds.it,voyarooftop.com,0.3471746004959886,0.4,0.85,NON_MATCH,geo,,0.18181818181818188,77.93461275525128,0.8441307744894975,0.6341463414634146,0.0,0.0,0.0,0.0,NON_MATCH
ChIJQxCuPPDFhkcR28kTfWWId3k:4156612,tripadvisor,ChIJQxCuPPDFhkcR28kTfWWId3k,4156612,True,la piadineria,[],La Piadineria,L'Arte del Dolce,Viale Umbria,Viale Umbria,20135,20135,+390254108440,+390255010611,lapiadineria.com,pasticcerialartedeldolcemilano.it/larte-del-dolce-viale-umbria-milano,0.38566110816363314,0.4,0.85,NON_MATCH,geo,,0.2758620689655173,149.36743884514755,0.7012651223097048,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJD73AQr_GhkcRtsYrrIubj4c:2095476,tripadvisor,ChIJD73AQr_GhkcRtsYrrIubj4c,2095476,True,panino giusto,['chain_distance_gt_auto_match_radius'],Venice Ristorante Pizzeria,Panino Giusto Porta Venezia,Corso Buenos Aires,Via Malpighi,20129,,+39022047447,+390229409297,veniceristorantepizzeria.shop,paninogiusto.it/store/milano-porta-venezia-2,0.4009808350031607,0.4,0.85,UNCERTAIN,geo,,0.45283018867924524,100.30248093707488,0.7993950381258502,0.2,0.0,0.0,0.0,0.0,NON_MATCH
ChIJnf4t0VHBhkcRQVLhGMfyMOg:8339927,tripadvisor,ChIJnf4t0VHBhkcRQVLhGMfyMOg,8339927,True,autogrill,[],Autogrill,Bar Tabacchi Cadorna,Piazzale Luigi Cadorna,Piazzale Luigi Cadorna,20123,20123,+39800069069,+390286453070,autogrill.com,,0.42995146315623217,0.4,0.85,UNCERTAIN,geo,,0.2758620689655173,60.786728859949484,0.878426542280101,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJr0ANWgfEhkcR6D6DXT2-8WU:15328313,tripadvisor,ChIJr0ANWgfEhkcR6D6DXT2-8WU,15328313,True,california bakery,['chain_distance_gt_auto_match_radius'],California Bakery,Dazio Art Café,Piazza Sant'Eustorgio,Piazza Ventiquattro Maggio,20122,20123,+390283526866,+39335270558,californiabakery.it,dazioartcafe.it,0.43865574870269664,0.4,0.85,UNCERTAIN,geo,,0.4516129032258065,94.61712304759241,0.8107657539048152,0.5531914893617021,0.0,0.0,0.0,0.0,NON_MATCH
ChIJ_8AaCqzGhkcRt5w7eNyFJeQ:3651711,tripadvisor,ChIJ_8AaCqzGhkcRt5w7eNyFJeQ,3651711,True,la piadineria,['chain_distance_gt_auto_match_radius'],Panarello,La Piadineria,Via Speronari,Via Dell'unione,20123,20122,+390286462264,+390272017209,panarello.com,lapiadineria.com,0.4001289426473943,0.4,0.85,UNCERTAIN,geo,,0.36363636363636365,90.6512056143024,0.8186975887713952,0.5,0.0,0.0,0.0,0.0,NON_MATCH
ChIJA1JcbT_HhkcRjpvqJSvAMS8:25241259,tripadvisor,ChIJA1JcbT_HhkcRjpvqJSvAMS8,25241259,True,panino giusto,['chain_distance_gt_auto_match_radius'],Panino Giusto,Doppio Malto San Babila,Via Agnello,Via Agnello,20121,20121,+390225061444,+393346369490,paninogiusto.it/store/milano-duomo,doppiomalto.com/it,0.4193674340046055,0.4,0.85,UNCERTAIN,geo,,0.33333333333333326,127.93179865745559,0.7441364026850888,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJL5ugUmzFhkcRan2aOjufD7k:30558884,tripadvisor,ChIJL5ugUmzFhkcRan2aOjufD7k,30558884,True,la piadineria,[],Don bistrò Milano,La Piadineria,Via Privata del Don,Via Disciplini,20123,20123,+393471645647,+390238235683,instagram.com/donbistromilano?igshid=NTc4MTIwNjQ2YQ==,lapiadineria.com,0.4101943491628807,0.4,0.85,UNCERTAIN,geo,,0.33333333333333326,43.247665310602166,0.9135046693787957,0.48484848484848486,0.0,0.0,1.0,0.0,NON_MATCH
ChIJDz7TH63DhkcRecoUXC4gwHg:15672205,tripadvisor,ChIJDz7TH63DhkcRecoUXC4gwHg,15672205,True,poke house,[],Poke House - Navigli,Poke House Navigli,Via Pasquale Paoli,Via Pasquale Paoli,20143,20143,+390236505666,+390282788640,poke-house.com,pokehouse.it,0.7434008940151986,0.4,0.85,UNCERTAIN,geo,,1.0,13.19821196960285,0.9736035760607943,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJo9i0JkfBhkcR9-GfYAjH-fE:4889673,tripadvisor,ChIJo9i0JkfBhkcR9-GfYAjH-fE,4889673,True,old wild west,[],Old Wild West - Milano Corso Sempione,Dawat - Indian Restaurant,Corso Sempione,Corso Sempione,20145,20100,+390240137949,+390234537953,oldwildwest.it/it/ristoranti/milano-corso-sempione?utm_campaign=Brand-Schede_Google&utm_content=paginaristorante&utm_medium=Organic&utm_source=Partoo,dawat.it,0.4741865538853123,0.4,0.85,UNCERTAIN,geo,,0.3448275862068965,27.488961194892667,0.9450220776102146,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJJ_S5S0_BhkcRqxcgAT23tQY:25386220,tripadvisor,ChIJJ_S5S0_BhkcRqxcgAT23tQY,25386220,True,poke house,['chain_distance_gt_auto_match_radius'],Ocean Restaurant,Poke House - Imbonati,Via Carlo Imbonati,Via Carlo Imbonati,20159,20159,+393895781539,+393756594014,instagram.com/oceanrestaurant_milano?r=nametag,poke-house.com/it-it/home,0.4161388308153086,0.4,0.85,UNCERTAIN,geo,,0.2857142857142857,96.29376694081134,0.8074124661183774,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ87ZTKtvHhkcRynxsoWVuiJ8:24141783,tripadvisor,ChIJ87ZTKtvHhkcRynxsoWVuiJ8,24141783,True,five guys|alice pizza,['chain_distance_gt_auto_match_radius'],Five Guys,Alice Pizza,Via Torino,Via Torino,20123,20123,+3902874009,+390240703328,restaurants.fiveguys.it/via-stampa-13-15-via-torino?y_source=1_MzMzMjI4NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,alicepizza.it,0.40761675092119054,0.4,0.85,UNCERTAIN,geo,,0.3,124.76649815761891,0.7504670036847622,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ-Xo9HkHHhkcRch0Df6KQQK8:16667533,tripadvisor,ChIJ-Xo9HkHHhkcRch0Df6KQQK8,16667533,True,alice pizza,[],Alice Pizza,Pizza Shambo,Via Melchiorre Gioia,Via Edolo,20125,20125,+390240703328,+390223161598,alicepizza.it,pizzashambo.com,0.5184659242367233,0.4,0.85,UNCERTAIN,geo,,0.625,63.06815152655327,0.8738636969468935,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJwz33FXnFhkcRJPFBe1VY3_k:29616726,tripadvisor,ChIJwz33FXnFhkcRJPFBe1VY3_k,29616726,True,la piadineria,['chain_distance_gt_auto_match_radius'],IPPO Sushi Delivery e Take Away,La Piadineria,Corso Lodi,Corso Lodi,20135,20135,+393931686738,+390249453836,ipposushi.it,lapiadineria.com,0.4255951725367292,0.4,0.85,UNCERTAIN,geo,,0.36363636363636365,139.71874583563263,0.7205625083287348,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJm2gPXPjDhkcRtJONa6bDHTU:15672205,tripadvisor,ChIJm2gPXPjDhkcRtJONa6bDHTU,15672205,True,poke house,['chain_distance_gt_auto_match_radius'],Sphera Locura,Poke House Navigli,Alzaia Naviglio Grande,Via Pasquale Paoli,20144,20143,+393516920238,+390282788640,gruppohdc.com/sphera-locura,pokehouse.it,0.400392364444019,0.4,0.85,UNCERTAIN,geo,,0.3870967741935484,98.89269046680073,0.8022146190663986,0.45,0.0,0.0,0.0,0.0,NON_MATCH
ChIJxVeiwDbBhkcRz4UxEM7gEDk:32987356,tripadvisor,ChIJxVeiwDbBhkcRz4UxEM7gEDk,32987356,True,miscusi,['chain_distance_gt_auto_match_radius'],Cactus Milano,Miscusi | Pasta Fresca - Milano Moscova,Via Varese,Corso Giuseppe Garibaldi,20121,20121,+393470544982,+390250041660,cactusmilano.it,miscusi.com/accoglienza/ristoranti/milano-moscova,0.4940356651756023,0.4,0.85,UNCERTAIN,geo,,0.631578947368421,76.0153569552969,0.8479692860894062,0.2941176470588235,0.0,0.0,1.0,0.0,NON_MATCH
