_id,source,google_id,source_id,is_chain,chain_brand,chain_hardening,google_name,source_name,google_street,source_street,google_postal_code,source_postal_code,google_phone,source_phone,google_website,source_website,score,dmin,dmax,label,block_source,fast_path,name_sim,geo_dist_m,geo_score,street_sim,phone_match,website_match,postal_code_match,cuisine_jaccard,human_label
ChIJ46_dSrbHhkcRBEvgKpAj5TI:18971882,tripadvisor,ChIJ46_dSrbHhkcRBEvgKpAj5TI,18971882,True,poke house,[],Dalla Nonna Rina - Cascione Romagnolo,Poke House Brera,Via Broletto,Via Broletto,20121,20121,+393463295292,+390236557740,instagram.com/dalla_nonnarina,poke-house.com/it-it/home,0.437484290513052,0.4,0.85,UNCERTAIN,geo,,0.23529411764705885,13.26671309154317,0.9734665738169137,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJlcfzeW7BhkcRHqTmRKBxKNc:5058892,tripadvisor,ChIJlcfzeW7BhkcRHqTmRKBxKNc,5058892,True,la piadineria,[],La Piadineria,Pescheria Virgilio,Piazza Virgilio,Piazza Virgilio,20123,20123,+3902468946,+390243986466,lapiadineria.com,facebook.com/pescheriavirgilio,0.4829254309420232,0.4,0.85,UNCERTAIN,geo,,0.3870967741935484,43.82655747079228,0.9123468850584154,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJe24LshXDhkcRCzsjG5NyzSM:32871147,tripadvisor,ChIJe24LshXDhkcRCzsjG5NyzSM,32871147,True,la piadineria,[],Sevilla Mia - Solari,La Piadineria,Viale Coni Zugna,Via Andrea Solari,20144,20144,+390289744428,+390249690580,sevillamia.it,lapiadineria.com,0.4188796878572067,0.4,0.85,UNCERTAIN,geo,,0.3870967741935484,44.64531636769811,0.9107093672646038,0.36363636363636365,0.0,0.0,1.0,0.0,NON_MATCH
ChIJYVayTcPBhkcRAyBf-FzsIX0:2420228,tripadvisor,ChIJYVayTcPBhkcRAyBf-FzsIX0,2420228,True,street smash burgers,[],Street Smash Burgers,Osteria la Carbonella,Corso Magenta,Via Terraggio,20123,20123,,+3902861835,streetsmash.com,osterialacarbonella.it,0.40513534011063274,0.4,0.85,UNCERTAIN,geo,,0.3902439024390244,63.46290326841562,0.8730741934631687,0.3076923076923077,0.0,0.0,1.0,0.0,NON_MATCH
ChIJUTw5HRrFhkcRoHGx8jCGWBs:24058948,tripadvisor,ChIJUTw5HRrFhkcRoHGx8jCGWBs,24058948,True,la piadineria|flower burger,[],La piadineria,Flower Burger Santa Giulia,Via Luigi Russolo,Via Russolo,20138,20138,+390249799981,+390249656545,lapiadineria.com,flowerburger.it/negozi/flower-burger-milano-santa-giulia,0.4657286781095741,0.4,0.85,UNCERTAIN,geo,,0.3076923076923077,14.696489934697956,0.9706070201306041,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJofI3RcLBhkcRVA8QYJRLrps:12438161,tripadvisor,ChIJofI3RcLBhkcRVA8QYJRLrps,12438161,True,i love poke,[],I Love Poke - Piombo,Cuore Verde,Via Sebastiano del Piombo,Via Sebastiano Del Piombo,20149,20149,+393272728840,+390223185291,ilovepoke.it,facebook.com/cuoreverdegastronomianaturale,0.45452766402004563,0.4,0.85,UNCERTAIN,geo,,0.2758620689655173,11.634327132322548,0.9767313457353549,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ_V7O0r3BhkcRk-Ds-5HeuuQ:15862889,tripadvisor,ChIJ_V7O0r3BhkcRk-Ds-5HeuuQ,15862889,True,alice pizza,['chain_distance_gt_auto_match_radius'],Alice Pizza,La Cialdina,Via Giuseppe Tartini,Via Giuseppe Tartini,20158,20158,+390240703328,+390233220225,alicepizza.it,facebook.com/1268821233134992,0.4684551936920017,0.4,0.85,UNCERTAIN,geo,,0.45454545454545453,126.7259762523603,0.7465480474952795,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ30rN6UjFhkcRTI10LP1fp98:23742375,tripadvisor,ChIJ30rN6UjFhkcRTI10LP1fp98,23742375,True,kfc,['chain_distance_gt_auto_match_radius'],Kfc,Aethos Kitchen,Piazza Ventiquattro Maggio,Piazza Ventiquattro Maggio,20136,20123,+390250042341,+3939289415901,kfc.it,,0.4017776987887721,0.4,0.85,UNCERTAIN,geo,,0.23529411764705885,84.6798965401029,0.8306402069197942,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJm1aD8LvBhkcRSMGhp0amT_I:31601830,tripadvisor,ChIJm1aD8LvBhkcRSMGhp0amT_I,31601830,True,panificio davide longoni,[],Panificio Davide Longoni,Bottega Ibérica,Viale San Michele del Carso,Viale San Michele Del Carso,20144,20125,+390245486928,,davidelongoni.com,bottegaiberica.com,0.45860547954502895,0.4,0.85,UNCERTAIN,geo,,0.3076923076923077,28.942887063788273,0.9421142258724234,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJGb0KbR3EhkcRJIDoVYa8vRk:24959997,tripadvisor,ChIJGb0KbR3EhkcRJIDoVYa8vRk,24959997,True,alice pizza,[],Caffitaly System Shop,Alice Pizza,Viale Umbria,Viale Umbria,20135,20135,+390245497897,+390240703328,caffitaly.com,alicepizza.it,0.43434346724238737,0.4,0.85,UNCERTAIN,geo,,0.25,31.313065515225304,0.9373738689695494,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJicR_cjTBhkcRgap8YZCyGgM:17374494,tripadvisor,ChIJicR_cjTBhkcRgap8YZCyGgM,17374494,True,poke house,['chain_no_geo_evidence'],Poke House - CityLife,Poke House CityLife,Piazza Tre Torri,Piazza Tre Torri,20145,20145,+393756594015,+390243980008,poke-house.com,poke-house.com/it-it/home,0.5,0.4,0.85,UNCERTAIN,postal_code,,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ-6RtrKvBhkcRDYaKNExtjqQ:25386220,tripadvisor,ChIJ-6RtrKvBhkcRDYaKNExtjqQ,25386220,True,poke house,[],Ristorante arabo Al Andalus,Poke House - Imbonati,Via Carlo Imbonati,Via Carlo Imbonati,20158,20159,+393209565207,+393756594014,instagram.com/ristorante_al_andalus?igsh=MXY2dnp6bjJua2t6Yw%3D%3D&utm_source=qr,poke-house.com/it-it/home,0.4521177140673611,0.4,0.85,UNCERTAIN,geo,,0.34782608695652173,74.0254414304951,0.8519491171390098,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJnd6QVVHBhkcRxOj_BakRiV8:8339709,tripadvisor,ChIJnd6QVVHBhkcRxOj_BakRiV8,8339709,True,alice pizza,['chain_distance_gt_auto_match_radius'],Alice Pizza,Caffé Ambrosiano,Via San Vittore,Via San Vittore,20123,20123,+390240703328,+390243998132,alicepizza.it,,0.4100272204746542,0.4,0.85,UNCERTAIN,geo,,0.29629629629629634,116.98259608772878,0.7660348078245425,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ9Sugtf3BhkcRbCkjWDB9iv8:7819483,tripadvisor,ChIJ9Sugtf3BhkcRbCkjWDB9iv8,7819483,True,flower burger,[],Flower Burger,La Prosciutteria Milano,Corso Garibaldi,Corso Giuseppe Garibaldi,20121,20121,+390250308479,+390289010390,flowerburger.it,laprosciutteria.com/aperitivo-milano-brera,0.4471741850092755,0.4,0.85,UNCERTAIN,geo,,0.27777777777777773,27.873852203671248,0.9442522955926576,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJqw4p7evBhkcROq395QVD8Ms:4883948,tripadvisor,ChIJqw4p7evBhkcROq395QVD8Ms,4883948,True,panificio davide longoni,[],Panificio Davide Longoni,Sergio ed Efisio Chiosco Bar,Via Giulio Cesare Procaccini,Corso Sempione,20154,20154,+393751337752,+390233610502,davidelongoni.com,,0.4012614981608094,0.4,0.85,UNCERTAIN,geo,,0.34615384615384615,41.066747268124765,0.9178665054637505,0.33333333333333326,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ5bD_mUbBhkcR62EaltQih9g:7039108,tripadvisor,ChIJ5bD_mUbBhkcR62EaltQih9g,7039108,True,california bakery,[],Interiorismo y Arquitectura,California Bakery,Corso Garibaldi,Corso Giuseppe Garibaldi,20121,20121,+543516961772,+390283526850,,californiabakery.it,0.4755520190424126,0.4,0.85,UNCERTAIN,geo,,0.36363636363636365,39.80505282426572,0.9203898943514686,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJa52hoDXBhkcR7TdaLHO70Sc:32987356,tripadvisor,ChIJa52hoDXBhkcR7TdaLHO70Sc,32987356,True,miscusi,[],Cimmino 104,Miscusi | Pasta Fresca - Milano Moscova,Corso Garibaldi,Corso Giuseppe Garibaldi,20121,20121,+390236635099,+390250041660,,miscusi.com/accoglienza/ristoranti/milano-moscova,0.4306054414198305,0.4,0.85,UNCERTAIN,geo,,0.2083333333333333,5.455783827005757,0.9890884323459885,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJvegnVc7FhkcRTdHZYTfwU7A:25397734,tripadvisor,ChIJvegnVc7FhkcRTdHZYTfwU7A,25397734,True,miscusi,['chain_distance_gt_auto_match_radius'],miscusi | pasta fresca - Milano Bocconi,Meat Crew - American Burger,Viale Bligny,Viale Bligny,20136,20136,,+390209945259,miscusi.com/?utm_source=google&utm_medium=googlemaps&utm_campaign=linkgmb&utm_content=I013,meatcrew.it/dove-siamo,0.4277002812342351,0.4,0.85,UNCERTAIN,geo,,0.32258064516129037,102.66395366056214,0.7946720926788757,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJA-cRcm3BhkcRYD4J3Ub2B7w:13289625,tripadvisor,ChIJA-cRcm3BhkcRYD4J3Ub2B7w,13289625,True,panino giusto,[],Panino Giusto,Bomaki City Life,Piazza Tre Torri,Piazza Tre Torri,20145,20145,+390292854337,+3902436254,paninogiusto.it/store/milano-city-life,bomaki.it/ristoranti/milano/bomaki-citylife,0.42967539278651257,0.4,0.85,UNCERTAIN,geo,,0.2758620689655173,61.33886959938868,0.8773222608012227,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJtxbuT0rBhkcRYw-qxbZcSdA:7039108,tripadvisor,ChIJtxbuT0rBhkcRYw-qxbZcSdA,7039108,True,california bakery,['chain_distance_gt_auto_match_radius'],Osteria del Corso,California Bakery,Corso Garibaldi,Corso Giuseppe Garibaldi,20121,20121,+39026597441,+390283526850,osteriadelcorso.com,californiabakery.it,0.4530927871375565,0.4,0.85,UNCERTAIN,geo,,0.411764705882353,123.22619043076946,0.7535476191384611,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJndImMivDhkcR3jowFCRUSds:33397656,tripadvisor,ChIJndImMivDhkcR3jowFCRUSds,33397656,True,spun tiramisu,[],Spun Tiramisu,Saya Pizza,Corso di Porta Ticinese,Via Vetere,20123,20123,,+393932470137,spuntiramisu.com,instagram.com/saya.pizza?igsh=bgf5ewyzdnvnemrk,0.34698350696416685,0.4,0.85,NON_MATCH,geo,,0.34782608695652173,132.77870412173215,0.7344425917565357,0.2424242424242425,0.0,0.0,1.0,0.0,NON_MATCH
ChIJp_AzHKzGhkcRzUHW58BFtFY:1999901,tripadvisor,ChIJp_AzHKzGhkcRzUHW58BFtFY,1999901,True,12oz,[],12oz Coffee Joint,Da Giacomo Arengario,Piazza del Duomo,Via Guglielmo Marconi,20123,20123,+390249635212,+390272093814,12ozcj.com,giacomoarengario.com/index.php,0.3558106557026033,0.4,0.85,NON_MATCH,geo,,0.27027027027027034,91.08139129749628,0.8178372174050075,0.4324324324324324,0.0,0.0,1.0,0.0,NON_MATCH
ChIJZVYKaaLGhkcRHgvV9_OyS3o:23921674,tripadvisor,ChIJZVYKaaLGhkcRHgvV9_OyS3o,23921674,True,miscusi,[],miscusi | pasta fresca - Milano Cinque Giornate,Pacifik Poke Express Porta Vittoria,Via Pompeo Litta,corso di porta vittoria,20122,20122,,,miscusi.com/it/?utm_source=google&utm_medium=googlemaps&utm_campaign=linkgmb&utm_content=I001,,0.3673928803801261,0.4,0.85,NON_MATCH,geo,,0.35,127.2655212910299,0.7454689574179403,0.4102564102564103,0.0,0.0,1.0,0.0,NON_MATCH
ChIJn4yjUQDBhkcRlAxuPOpQ4YU:715993,thefork,ChIJn4yjUQDBhkcRlAxuPOpQ4YU,715993,True,signorvino,['chain_distance_gt_auto_match_radius'],Braceria Campese,Signorvino - Milano Pasubio,Via Nino Bonnet,Viale Pasubio,20154,20154,,,,,0.4480335029280631,0.4,0.85,UNCERTAIN,geo,,0.24390243902439024,141.31102369161712,0.7173779526167657,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJnyEoEKLGhkcRNTceiie2Hs4:14170689,tripadvisor,ChIJnyEoEKLGhkcRNTceiie2Hs4,14170689,True,la piadineria,[],Miba,La Piadineria,Corso di Porta Vittoria,Corso Di Porta Vittoria,20122,20122,+390141271075,+39025465307,miba-srl.it,lapiadineria.com,0.427048439576447,0.4,0.85,UNCERTAIN,geo,,0.23529411764705885,34.13841496475306,0.9317231700704939,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJz8P2sK_GhkcReCR3zaUWmb4:8864373,tripadvisor,ChIJz8P2sK_GhkcReCR3zaUWmb4,8864373,True,signorvino,['chain_distance_gt_auto_match_radius'],Al Panino,Signorvino Milano,Via Agnello,Via Pattari,20121,20122,+390289092509,+390289092539,overplace.com/bar-al-panino,signorvino.com/it/negozi/lombardia/milano/milano_via_pattari%2c2/b102.html?utm_source=listings&utm_medium=organic&utm_campaign=local&utm_term=b102&y_source=1_mtq4njg4otitnzy5lwxvy2f0aw9ulndlynnpdgu%3d,0.42746675240169163,0.4,0.85,UNCERTAIN,geo,,0.4615384615384615,105.2063553364769,0.7895872893270461,0.45454545454545453,0.0,0.0,0.0,0.0,NON_MATCH
ChIJFcFDkz3BhkcR1s9xO55zA9c:16732866,tripadvisor,ChIJFcFDkz3BhkcR1s9xO55zA9c,16732866,True,alice pizza,['chain_distance_gt_auto_match_radius'],Alice Pizza,Il Gelato di Bea,Via Masolino da Panicale,Via Michelino Da Besozzo,20155,20155,+390240703328,+393662902402,alicepizza.it,facebook.com/massimilianobocci.ilgelatodibea?__tn__=%2CdC-R-R&eid=ARADKx8mRsK1RLWzgPliVEcy6KrGS2MxaWx7ptWoo50KEXOSvLM0K7VThDVeEUqrOTDConj90ZR4j3GM&hc_ref=ARRJYDxCaYa4qL8jF9FTAwaUxPkrugC98S30-Ax7EGfsolf4OXYTU1lNlbY8rNyeUcc&fref=nf,0.4038400948288332,0.4,0.85,UNCERTAIN,geo,,0.3703703703703704,105.28277330529657,0.7894344533894069,0.5833333333333334,0.0,0.0,1.0,0.0,NON_MATCH
ChIJh-1EZa7GhkcRSd0CLWysp88:33254900,tripadvisor,ChIJh-1EZa7GhkcRSd0CLWysp88,33254900,True,mcdonald s,['chain_no_geo_evidence'],McDonald's,Mcdonald's Milano Galleria Fontana,Galleria Ciro Fontana,Galleria Ciro Fontana,20121,20121,+390223369687,,mcdonalds.it,,0.5,0.4,0.85,UNCERTAIN,postal_code,,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJxezOIjnBhkcR88UdX6nsNfE:10762588,tripadvisor,ChIJxezOIjnBhkcR88UdX6nsNfE,10762588,True,mcdonald s,[],McDonald's,QQTea Taiwan Bubble Tea,Via Paolo Sarpi,via Paolo Sarpi,20154,,+390233614083,+393669569104,mcdonalds.it,facebook.com/qqteamilan,0.3888969199497858,0.4,0.85,NON_MATCH,geo,,0.12121212121212124,19.175857070125364,0.9616482858597493,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJA1JcbT_HhkcRjpvqJSvAMS8:833443,tripadvisor,ChIJA1JcbT_HhkcRjpvqJSvAMS8,833443,True,panino giusto,[],Panino Giusto,Ristorante Charleston,Via Agnello,Piazza del Liberty,20121,20121,+390225061444,+3902798631,paninogiusto.it/store/milano-duomo,ristorantecharleston.it/index.php?zone=ristorante,0.405213503831104,0.4,0.85,UNCERTAIN,geo,,0.35294117647058826,54.68455420391779,0.8906308915921645,0.41379310344827586,0.0,0.0,1.0,0.0,NON_MATCH
ChIJLSQXhujGhkcR1d6OslbYr4E:8339599,tripadvisor,ChIJLSQXhujGhkcR1d6OslbYr4E,8339599,True,mcdonald s,[],Amarcord,McDonald's,Viale Abruzzi,Via Claudio Monteverdi,20131,20131,+390229406090,+390229534104,ristoranteamarcord.net,mcdonalds.it,0.39733718708978866,0.4,0.85,NON_MATCH,geo,,0.4444444444444444,140.88118137597823,0.7182376372480435,0.4,0.0,0.0,1.0,0.0,NON_MATCH
ChIJr_3JavLHhkcRgNWjgKHixNE:27213059,tripadvisor,ChIJr_3JavLHhkcRgNWjgKHixNE,27213059,True,alice pizza,[],Alice Pizza,Circavinum,Corso Buenos Aires,Viale Andrea Doria,20124,20124,+390240703328,+393200379451,alicepizza.it,circavinum.it,0.333698796072819,0.4,0.85,NON_MATCH,geo,,0.2857142857142857,127.84050309245724,0.7443189938150856,0.33333333333333326,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ614jj6_GhkcRQ1wfsx0YE_4:14180699,tripadvisor,ChIJ614jj6_GhkcRQ1wfsx0YE_4,14180699,True,la piadineria,[],Le Tre Gazzelle,La Piadineria,Corso Vittorio Emanuele II,Galleria De Cristoforis,20122,20122,+390276023826,+390276011751,,lapiadineria.com,0.36573370988313897,0.4,0.85,NON_MATCH,geo,,0.2857142857142857,86.89992717249761,0.8262001456550048,0.4489795918367347,0.0,0.0,1.0,0.0,NON_MATCH
ChIJn29jyvLHhkcROxW1jMJK_j8:10120121,tripadvisor,ChIJn29jyvLHhkcROxW1jMJK_j8,10120121,True,la piadineria,['chain_distance_gt_auto_match_radius'],La Piadineria,Langosteria Café,Galleria de Cristoforis,Galleria del Corso,20122,20122,+390276011751,+390276018167,lapiadineria.com,langosteria.com/en/langosteria-cafe,0.4877711793820824,0.4,0.85,UNCERTAIN,geo,,0.5517241379310345,121.93451255627254,0.756130974887455,0.7804878048780488,0.0,0.0,1.0,0.0,NON_MATCH
ChIJVxv4N2jHhkcRjl0s7kop95k:15218013,tripadvisor,ChIJVxv4N2jHhkcRjl0s7kop95k,15218013,True,la piadineria,['chain_distance_gt_auto_match_radius'],La Piadineria,Piccolo Café & Restaurant,Via San Prospero,Via Rovello,20121,20121,+390289754340,+390272333505,lapiadineria.com,piccolocaferestaurant.it,0.4223087900497502,0.4,0.85,UNCERTAIN,geo,,0.38888888888888884,85.01204953012923,0.8299759009397415,0.5925925925925926,0.0,0.0,1.0,0.0,NON_MATCH
ChIJb_YrH7XDhkcRBwG4f5StKkw:826260,thefork,ChIJb_YrH7XDhkcRBwG4f5StKkw,826260,True,old wild west,['chain_distance_gt_auto_match_radius'],Malaga Sin City,Old Wild West - Milano Cassala,Via Enrico Schievano,Viale Cassala,20143,20143,+393246236216,,malagasincity.it,,0.5094751215975954,0.4,0.85,UNCERTAIN,geo,,0.37209302325581395,128.86821952382164,0.7422635609523567,0.4242424242424242,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ2bmBjS3BhkcRebEidkGCtig:21048760,tripadvisor,ChIJ2bmBjS3BhkcRebEidkGCtig,21048760,True,rossopomodoro,[],The Wall - Milano Isola,Rossopomodoro Isola,Via Carmagnola,Via Luigi Porro Lambertenghi,20159,20159,+390282398682,+39022593361,thewallbeer.com,ristoranti.rossopomodoro.it/isolamilano-a566ab6691c4,0.20476190476190476,0.4,0.85,NON_MATCH,postal_code,,0.41666666666666663,,0.0,0.38095238095238093,0.0,0.0,1.0,0.0,NON_MATCH
ChIJR9oDWALDhkcRLH3ef8I2KBY:21270621,tripadvisor,ChIJR9oDWALDhkcRLH3ef8I2KBY,21270621,True,alice pizza,[],Alice Pizza,Ride Milano,Via Vigevano,Via Valenza,20144,20144,+390240703328,+390236595541,alicepizza.it,ridemilano.com,0.38176046950124193,0.4,0.85,NON_MATCH,geo,,0.27272727272727265,76.4000096141169,0.8471999807717662,0.6086956521739131,0.0,0.0,1.0,0.0,NON_MATCH
ChIJGYriAdPHhkcRMlSP0YYN35c:17465208,tripadvisor,ChIJGYriAdPHhkcRMlSP0YYN35c,17465208,True,kfc,[],Kfc,Ristorante Bar Central Station,Piazza Duca d'Aosta,Piazza Duca d'Aosta,20125,20125,+390266703773,+390267481995,kfc.it,,0.2998171066934963,0.4,0.85,NON_MATCH,geo,,0.06060606060606062,148.85063509785587,0.7022987298042882,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJz2Jm4jTDhkcR3eol5SHhaXU:23357191,tripadvisor,ChIJz2Jm4jTDhkcR3eol5SHhaXU,23357191,True,california bakery,[],California Bakery Garden & Lounge,Cannoleria Gourmet,Corso di Porta Ticinese,Corso di Porta Ticinese,20123,20123,+390249696458,+393287123962,garden.californiabakery.it,facebook.com/lacannoleriagourmet.official,0.5108008219923827,0.4,0.85,UNCERTAIN,geo,,0.4489795918367347,37.58202948462232,0.9248359410307554,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJoVCRCyHBhkcRaK5JLsiVMxs:749344,thefork,ChIJoVCRCyHBhkcRaK5JLsiVMxs,749344,True,alice pizza,['chain_distance_gt_auto_match_radius'],Alice Pizza,Crazy Pizza Milan,Largo la Foppa,Via Varese,20121,20121,,,alicepizza.it,,0.6143828300475201,0.4,0.85,UNCERTAIN,geo,,0.625,122.31024278925695,0.7553795144214861,0.25,0.0,0.0,1.0,0.0,NON_MATCH
ChIJi_q8WQfEhkcRA1dYxFINVZY:10040703,tripadvisor,ChIJi_q8WQfEhkcRA1dYxFINVZY,10040703,True,mcdonald s|signorvino,[],McDonald's Milano XXIV Maggio,Signorvino - Milano Duomo,Piazza Sant'Eustorgio,Via Pattari,20122,20122,+390249708326,+390289092539,mcdonalds.it,signorvino.com/it/negozi/milano/via_pattari_2/b002.html,0.2528846153846154,0.4,0.85,NON_MATCH,postal_code,,0.5384615384615384,,0.0,0.375,0.0,0.0,1.0,0.0,NON_MATCH
ChIJqw4p7evBhkcROq395QVD8Ms:10151938,tripadvisor,ChIJqw4p7evBhkcROq395QVD8Ms,10151938,True,panificio davide longoni,[],Panificio Davide Longoni,Restaurant Haru,Via Giulio Cesare Procaccini,Corso Sempione,20154,20145,+393751337752,+390236643790,davidelongoni.com,harurestaurant.it,0.29446514315677835,0.4,0.85,NON_MATCH,geo,,0.20512820512820512,141.83894445567404,0.716322111088652,0.33333333333333326,0.0,0.0,0.0,0.0,NON_MATCH
ChIJCQs940XDhkcRAFEzupDlxvQ:14091716,tripadvisor,ChIJCQs940XDhkcRAFEzupDlxvQ,14091716,True,i love poke,[],Verde,I Love Poke - Tortona,Via Tortona,Via Tortona,20144,20144,+393758626522,+390291949102,verdetortona.it,ilovepoke.it,0.37749666536842674,0.4,0.85,NON_MATCH,geo,,0.25,145.0066692631465,0.7099866614737069,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJw4WC-KfGhkcRoaHtfoDm0qs:14170689,tripadvisor,ChIJw4WC-KfGhkcRoaHtfoDm0qs,14170689,True,la piadineria,[],Gran Caffè,La Piadineria,Corso di Porta Vittoria,Corso Di Porta Vittoria,20122,20122,+393407760290,+39025465307,,lapiadineria.com,0.46964540247179676,0.4,0.85,UNCERTAIN,geo,,0.34782608695652173,38.97006462162385,0.9220598707567523,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJW2pusaXGhkcRmaxP4Klftvs:32907059,tripadvisor,ChIJW2pusaXGhkcRmaxP4Klftvs,32907059,True,roadhouse,[],Bar,Roadhouse Milano Via Larga,Via Felice Cavallotti,Via Carlo Giuseppe Merlo,20122,20122,+39027602220,,,,0.29193898732146173,0.4,0.85,NON_MATCH,geo,,0.13793103448275856,133.13351960995013,0.7337329607800998,0.5333333333333333,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ03cLgLnHhkcRN6Wz-jHImXY:2204143,tripadvisor,ChIJ03cLgLnHhkcRN6Wz-jHImXY,2204143,True,fratelli la bufala,[],Isola Rooftop Terrace Milano,Fratelli la Bufala San Babila Milano,Piazza Cordusio,Galleria San Carlo,20121,20121,+393498757718,+390276013151,isolarestaurant.com/milan/?l=it,fratellilabufala.com/prenota/milano-san-babila,0.24242424242424243,0.4,0.85,NON_MATCH,postal_code,,0.5,,0.0,0.4242424242424242,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ4XKPaqTGhkcRhYi4CdFPlnM:30558160,tripadvisor,ChIJ4XKPaqTGhkcRhYi4CdFPlnM,30558160,True,la piadineria,[],Ba Ba Reeba,La Piadineria,Via Filippo Corridoni,Via Francesco Sforza,20122,20122,+390276022684,+390249794158,babareeba.it,lapiadineria.com,0.4171354895433877,0.4,0.85,UNCERTAIN,geo,,0.38095238095238093,58.295803723909906,0.8834083925521802,0.4390243902439025,0.0,0.0,1.0,0.0,NON_MATCH
